game_id,date,home_club_id,away_club_id,homeTeamID,awayTeamID,gameID
2604049,2015-10-18,46,506,106,98,630.0
2586940,2015-10-18,244,1158,164,179,1965.0
2594544,2015-10-18,1050,940,154,152,1474.0
2581678,2015-10-18,79,4795,133,126,1101.0
2577995,2015-10-18,762,1123,86,79,169.0
2594543,2015-10-18,3709,472,142,144,1476.0
2586938,2015-10-18,40,969,176,166,1966.0
2594548,2015-10-18,897,621,139,147,1477.0
2604044,2015-10-18,800,4102,107,103,628.0
2586943,2015-10-18,273,417,163,170,1967.0
2594546,2015-10-18,681,13,140,143,1475.0
2604045,2015-10-18,1025,458,97,100,623.0
2604052,2015-10-18,6574,398,104,96,627.0
2604048,2015-10-18,276,410,94,99,626.0
2578007,2015-10-19,2288,512,84,85,170.0
2594549,2015-10-19,2448,16795,149,155,1478.0
2586964,2015-10-23,1041,415,178,174,1969.0
2594560,2015-10-23,367,714,145,141,1479.0
2581695,2015-10-23,533,41,120,118,1102.0
2586962,2015-10-23,1162,995,165,168,1968.0
2604061,2015-10-24,458,46,100,106,633.0
2594557,2015-10-24,1084,897,137,139,1483.0
2586965,2015-10-24,969,595,166,162,1972.0
2581690,2015-10-24,27,3,117,134,1107.0
2581698,2015-10-24,105,82,127,131,1104.0
2581692,2015-10-24,15,79,119,133,1106.0
2577999,2015-10-24,512,1010,85,90,175.0
2586970,2015-10-24,1420,855,167,169,1973.0
2581694,2015-10-24,42,24,128,132,1105.0
2581697,2015-10-24,4795,44,126,122,1108.0
2578004,2015-10-24,405,2288,71,84,171.0
2578005,2015-10-24,1003,873,75,78,172.0
2604056,2015-10-24,749,252,108,101,631.0
2594552,2015-10-24,368,3709,138,142,1482.0
2578008,2015-10-24,1123,984,79,76,174.0
2581696,2015-10-24,39,86,125,123,1103.0
2586968,2015-10-24,1158,273,179,163,1970.0
2586967,2015-10-24,3558,417,173,170,1971.0
2578006,2015-10-24,379,631,81,80,173.0
2594554,2015-10-24,940,418,152,150,1480.0
2578002,2015-10-24,11,29,83,72,176.0
2604054,2015-10-24,4102,1025,103,97,632.0
2594559,2015-10-24,16795,150,155,153,1481.0
2581691,2015-10-25,16,167,129,121,1109.0
2586969,2015-10-25,40,1095,176,172,1976.0
2577998,2015-10-25,985,281,89,88,179.0
2604060,2015-10-25,5,6574,111,104,636.0
2586963,2015-10-25,583,618,161,175,1977.0
2594553,2015-10-25,472,1050,144,154,1485.0
2604063,2015-10-25,410,8970,99,112,635.0
2578000,2015-10-25,31,180,87,74,180.0
2577996,2015-10-25,989,148,73,82,178.0
2604057,2015-10-25,430,12,110,95,639.0
2578019,2015-10-25,289,762,77,86,177.0
2594556,2015-10-25,13,1049,143,146,1487.0
2586961,2015-10-25,1421,162,177,171,1974.0
2594551,2015-10-25,131,1533,148,156,1486.0
2604058,2015-10-25,506,800,98,107,637.0
2604059,2015-10-25,398,416,96,113,638.0
2586966,2015-10-25,1082,244,160,164,1975.0
2604055,2015-10-25,862,6195,109,105,640.0
2581693,2015-10-25,18,33,130,124,1110.0
2604062,2015-10-25,1038,276,102,94,634.0
2594555,2015-10-25,3368,681,151,140,1484.0
2594558,2015-10-26,621,2448,147,149,1488.0
2604065,2015-10-27,1025,46,97,106,641.0
2604072,2015-10-28,6574,506,104,98,648.0
2604070,2015-10-28,12,410,95,99,646.0
2604066,2015-10-28,8970,4102,112,103,642.0
2604068,2015-10-28,5,862,111,109,644.0
2604069,2015-10-28,6195,458,105,100,645.0
2604073,2015-10-28,416,252,113,101,649.0
2604067,2015-10-28,276,430,94,110,643.0
2604064,2015-10-28,800,398,107,96,647.0
2604071,2015-10-29,1038,749,102,108,650.0
2594567,2015-10-30,897,13,139,143,1489.0
2581705,2015-10-30,24,27,132,117,1111.0
2586988,2015-10-30,273,583,163,161,1978.0
2586981,2015-10-31,618,1421,175,177,1979.0
2581707,2015-10-31,44,18,122,130,1113.0
2578020,2015-10-31,1010,379,90,81,186.0
2578015,2015-10-31,762,512,86,85,184.0
2594565,2015-10-31,681,940,140,152,1494.0
2578013,2015-10-31,2288,11,84,83,185.0
2578014,2015-10-31,281,1123,88,79,183.0
2578010,2015-10-31,873,985,78,89,182.0
2594563,2015-10-31,1050,368,154,138,1491.0
2581700,2015-10-31,82,15,131,119,1117.0
2594566,2015-10-31,1049,3368,146,151,1492.0
2586982,2015-10-31,855,1158,169,179,1982.0
2581704,2015-10-31,86,16,123,129,1115.0
2578003,2015-10-31,631,31,80,87,181.0
2604080,2015-10-31,506,416,98,113,651.0
2586987,2015-10-31,595,1162,162,165,1980.0
2586983,2015-10-31,1095,1041,172,178,1983.0
2581699,2015-10-31,33,4795,124,126,1116.0
2586985,2015-10-31,3558,40,173,176,1981.0
2586989,2015-10-31,415,969,174,166,1984.0
2594561,2015-10-31,3709,131,142,148,1493.0
2604079,2015-10-31,46,12,106,95,652.0
2581706,2015-10-31,3,533,134,120,1112.0
2594564,2015-10-31,418,472,150,144,1490.0
2578012,2015-10-31,984,1003,76,75,187.0
2581703,2015-10-31,167,39,121,125,1114.0
2586980,2015-11-01,162,1420,171,167,1986.0
2594569,2015-11-01,150,621,153,147,1498.0
2586986,2015-11-01,417,1082,170,160,1985.0
2604081,2015-11-01,398,5,96,111,658.0
2594568,2015-11-01,2448,1084,149,137,1497.0
2604074,2015-11-01,1025,800,97,107,655.0
2581701,2015-11-01,41,42,118,128,1119.0
2586984,2015-11-01,995,244,168,164,1987.0
2594570,2015-11-01,714,16795,141,155,1496.0
2604077,2015-11-01,430,8970,110,112,653.0
2604078,2015-11-01,252,6195,101,105,654.0
2604083,2015-11-01,410,6574,99,104,657.0
2604075,2015-11-01,4102,276,103,94,656.0
2578017,2015-11-01,180,989,74,73,189.0
2594562,2015-11-01,1533,367,156,145,1495.0
2578009,2015-11-01,29,289,72,77,188.0
2581702,2015-11-01,79,105,133,127,1118.0
2604082,2015-11-02,458,749,100,108,660.0
2604076,2015-11-02,862,1038,109,102,659.0
2578011,2015-11-02,148,405,82,71,190.0
2586914,2015-11-04,417,995,170,168,1988.0
2594574,2015-11-06,472,681,144,140,1499.0
2586990,2015-11-06,1420,273,167,163,1989.0
2581719,2015-11-06,42,44,128,122,1120.0
2594571,2015-11-07,1533,3709,156,142,1502.0
2586992,2015-11-07,1158,1095,179,172,1992.0
2578034,2015-11-07,1123,2288,79,84,194.0
2581722,2015-11-07,105,41,127,118,1126.0
2578024,2015-11-07,989,762,73,86,191.0
2604087,2015-11-07,5,800,111,107,662.0
2586997,2015-11-07,583,415,161,174,1990.0
2586999,2015-11-07,1421,3558,177,173,1995.0
2578033,2015-11-07,985,984,89,76,193.0
2578022,2015-11-07,1003,1010,75,90,192.0
2594575,2015-11-07,940,1049,152,146,1500.0
2581717,2015-11-07,18,4795,130,126,1124.0
2578036,2015-11-07,512,631,85,80,197.0
2578023,2015-11-07,379,29,81,72,195.0
2586993,2015-11-07,1082,595,160,162,1994.0
2594578,2015-11-07,1084,150,137,153,1504.0
2586998,2015-11-07,1162,855,165,169,1993.0
2581721,2015-11-07,39,82,125,131,1122.0
2586994,2015-11-07,969,995,166,168,1991.0
2581716,2015-11-07,15,3,119,134,1123.0
2581714,2015-11-07,27,79,117,133,1125.0
2594580,2015-11-07,367,16795,145,155,1503.0
2604086,2015-11-07,276,1025,94,97,661.0
2594576,2015-11-07,3368,897,151,139,1501.0
2581720,2015-11-07,533,24,120,132,1121.0
2578027,2015-11-07,289,180,77,74,196.0
2604090,2015-11-08,12,398,95,96,666.0
2604084,2015-11-08,749,506,108,98,667.0
2604085,2015-11-08,8970,252,112,101,668.0
2586996,2015-11-08,1041,618,178,175,1997.0
2586995,2015-11-08,244,417,164,170,1996.0
2586991,2015-11-08,40,162,176,171,1998.0
2604093,2015-11-08,416,46,113,106,663.0
2594573,2015-11-08,368,418,138,150,1508.0
2594577,2015-11-08,13,2448,143,149,1507.0
2578018,2015-11-08,11,148,83,82,199.0
2604092,2015-11-08,6574,4102,104,103,664.0
2581718,2015-11-08,167,86,121,123,1128.0
2578016,2015-11-08,405,281,71,88,198.0
2604088,2015-11-08,6195,410,105,99,669.0
2578021,2015-11-08,31,873,87,78,200.0
2581715,2015-11-08,16,33,129,124,1127.0
2604091,2015-11-08,1038,430,102,110,670.0
2594579,2015-11-08,621,714,147,141,1505.0
2594572,2015-11-08,131,1050,148,154,1506.0
2604089,2015-11-08,458,862,100,109,665.0
2587003,2015-11-20,417,1041,170,178,1999.0
2581726,2015-11-20,41,16,118,129,1129.0
2604101,2015-11-21,506,5,98,111,672.0
2587004,2015-11-21,969,1421,166,177,2002.0
2581723,2015-11-21,33,27,124,117,1135.0
2581725,2015-11-21,82,86,131,123,1134.0
2578040,2015-11-21,984,11,76,83,204.0
2581727,2015-11-21,79,167,133,121,1130.0
2594583,2015-11-21,418,131,150,148,1510.0
2587007,2015-11-21,855,415,169,174,2001.0
2581729,2015-11-21,3,39,134,125,1132.0
2578038,2015-11-21,1010,985,90,89,201.0
2578037,2015-11-21,281,31,88,87,208.0
2594589,2015-11-21,714,1084,141,137,1511.0
2578035,2015-11-21,762,1003,86,75,205.0
2578025,2015-11-21,631,1123,80,79,207.0
2581728,2015-11-21,24,15,132,119,1131.0
2587006,2015-11-21,1095,1082,172,160,2004.0
2578029,2015-11-21,180,512,74,85,203.0
2578028,2015-11-21,2288,989,84,73,202.0
2587009,2015-11-21,162,995,171,168,2003.0
2581724,2015-11-21,18,42,130,128,1133.0
2578042,2015-11-21,29,405,72,71,206.0
2587005,2015-11-21,1158,583,179,161,2000.0
2604095,2015-11-21,1025,12,97,95,671.0
2594585,2015-11-21,1049,472,146,144,1512.0
2594586,2015-11-21,897,940,139,152,1513.0
2594584,2015-11-21,681,368,140,138,1509.0
2604100,2015-11-22,46,8970,106,112,680.0
2581730,2015-11-22,44,533,122,120,1136.0
2604103,2015-11-22,410,1038,99,102,675.0
2604097,2015-11-22,430,749,110,108,677.0
2587002,2015-11-22,595,3558,162,173,2005.0
2604098,2015-11-22,252,6574,101,104,678.0
2587001,2015-11-22,1162,1420,165,167,2006.0
2594582,2015-11-22,1050,1533,154,156,1515.0
2581731,2015-11-22,4795,105,126,127,1137.0
2587000,2015-11-22,273,40,163,176,2007.0
2604096,2015-11-22,4102,862,103,109,676.0
2578045,2015-11-22,148,379,82,81,209.0
2587008,2015-11-22,618,244,175,164,2008.0
2604102,2015-11-22,398,458,96,100,674.0
2594590,2015-11-22,16795,621,155,147,1516.0
2594588,2015-11-22,150,13,153,143,1517.0
2604094,2015-11-22,800,416,107,113,679.0
2604099,2015-11-22,276,6195,94,105,673.0
2594587,2015-11-22,2448,3368,149,151,1514.0
2578026,2015-11-23,873,289,78,77,210.0
2594581,2015-11-23,3709,367,142,145,1518.0
2581746,2015-11-27,105,3,127,134,1138.0
2587013,2015-11-27,1041,969,178,166,2009.0
2594597,2015-11-27,3368,150,151,153,1519.0
2594598,2015-11-28,13,714,143,141,1521.0
2594595,2015-11-28,472,897,144,139,1523.0
2581743,2015-11-28,42,4795,128,126,1140.0
2587010,2015-11-28,415,417,174,170,2013.0
2581738,2015-11-28,27,44,117,122,1142.0
2581744,2015-11-28,533,18,120,130,1141.0
2587016,2015-11-28,995,595,168,162,2011.0
2587011,2015-11-28,1421,273,177,163,2014.0
2578046,2015-11-28,289,512,77,85,211.0
2594599,2015-11-28,1084,16795,137,155,1522.0
2581742,2015-11-28,86,41,123,118,1139.0
2578031,2015-11-28,1003,985,75,89,216.0
2587019,2015-11-28,1420,1082,167,160,2015.0
2594596,2015-11-28,940,2448,152,149,1524.0
2578030,2015-11-28,405,1010,71,90,212.0
2578043,2015-11-28,873,762,78,86,214.0
2578032,2015-11-28,989,29,73,72,213.0
2581745,2015-11-28,39,24,125,132,1143.0
2587015,2015-11-28,3558,1158,173,179,2012.0
2594593,2015-11-28,131,681,148,140,1520.0
2587012,2015-11-28,583,1095,161,172,2010.0
2604113,2015-11-28,416,1025,113,97,681.0
2578041,2015-11-28,281,180,88,74,215.0
2604108,2015-11-28,5,1038,111,102,682.0
2578039,2015-11-29,1123,11,79,83,220.0
2594594,2015-11-29,368,1049,138,146,1528.0
2578044,2015-11-29,148,631,82,80,217.0
2594591,2015-11-29,3709,1050,142,154,1525.0
2581741,2015-11-29,167,82,121,131,1146.0
2587018,2015-11-29,618,855,175,169,2016.0
2587017,2015-11-29,40,1162,176,165,2017.0
2604107,2015-11-29,252,4102,101,103,685.0
2594600,2015-11-29,367,621,145,147,1527.0
2594592,2015-11-29,1533,418,156,150,1526.0
2578055,2015-11-29,31,2288,87,84,219.0
2578050,2015-11-29,379,984,81,76,218.0
2604106,2015-11-29,8970,276,112,94,684.0
2587014,2015-11-29,244,162,164,171,2018.0
2604110,2015-11-29,458,506,100,98,688.0
2604104,2015-11-29,862,410,109,99,686.0
2604111,2015-11-29,12,800,95,107,683.0
2581740,2015-11-29,15,33,119,124,1145.0
2581739,2015-11-29,16,79,129,133,1144.0
2604105,2015-11-29,749,398,108,96,687.0
2604109,2015-11-30,6195,46,105,106,690.0
2604112,2015-11-30,6574,430,104,110,689.0
2600609,2015-12-01,1158,417,179,170,2020.0
2600613,2015-12-01,1420,583,167,161,2019.0
2600608,2015-12-01,995,1041,168,178,2021.0
2600610,2015-12-02,1095,415,172,174,2022.0
2600611,2015-12-02,855,1421,169,177,2026.0
2600605,2015-12-02,595,40,162,176,2025.0
2600612,2015-12-02,162,1162,171,165,2023.0
2600607,2015-12-02,1082,618,160,175,2027.0
2600606,2015-12-02,969,3558,166,173,2024.0
2600604,2015-12-03,273,244,163,164,2028.0
2604121,2015-12-04,398,506,96,98,691.0
2600620,2015-12-04,417,583,170,161,2029.0
2581753,2015-12-04,33,42,124,128,1147.0
2594604,2015-12-05,1049,131,146,148,1531.0
2581759,2015-12-05,3,167,134,121,1150.0
2581755,2015-12-05,82,16,131,129,1153.0
2600618,2015-12-05,1041,1420,178,167,2030.0
2600614,2015-12-05,415,1158,174,179,2032.0
2578051,2015-12-05,11,289,83,77,225.0
2604120,2015-12-05,46,252,106,101,693.0
2578058,2015-12-05,984,148,76,82,224.0
2594609,2015-12-05,16795,13,155,143,1530.0
2600621,2015-12-05,3558,995,173,168,2035.0
2578054,2015-12-05,2288,1003,84,75,222.0
2581760,2015-12-05,44,15,122,119,1151.0
2581756,2015-12-05,41,39,118,125,1149.0
2600617,2015-12-05,595,162,162,171,2033.0
2594607,2015-12-05,150,940,153,152,1533.0
2594605,2015-12-05,897,368,139,138,1532.0
2604123,2015-12-05,416,12,113,95,692.0
2578047,2015-12-05,985,379,89,81,226.0
2578052,2015-12-05,1010,1123,90,79,223.0
2578067,2015-12-05,512,281,85,88,221.0
2578049,2015-12-05,180,405,74,71,227.0
2600615,2015-12-05,1421,1095,177,172,2031.0
2600616,2015-12-05,1162,1082,165,160,2034.0
2594602,2015-12-05,418,3709,150,142,1529.0
2578053,2015-12-05,631,989,80,73,228.0
2581754,2015-12-05,18,27,130,117,1148.0
2581761,2015-12-05,4795,533,126,120,1152.0
2581758,2015-12-06,24,105,132,127,1155.0
2600619,2015-12-06,244,969,164,166,2036.0
2600623,2015-12-06,618,273,175,163,2038.0
2581757,2015-12-06,79,86,133,123,1154.0
2604116,2015-12-06,4102,5,103,111,700.0
2604118,2015-12-06,8970,862,112,109,697.0
2594610,2015-12-06,621,1084,147,137,1537.0
2604117,2015-12-06,430,410,110,99,696.0
2604119,2015-12-06,276,749,94,108,698.0
2594603,2015-12-06,681,1533,140,156,1534.0
2594606,2015-12-06,2448,472,149,144,1536.0
2600622,2015-12-06,40,855,176,169,2037.0
2604114,2015-12-06,800,458,107,100,695.0
2604115,2015-12-06,1025,6195,97,105,694.0
2578056,2015-12-06,762,31,86,87,229.0
2594601,2015-12-06,1050,367,154,145,1535.0
2604122,2015-12-06,1038,6574,102,104,699.0
2578048,2015-12-07,29,873,72,78,230.0
2594608,2015-12-07,714,3368,141,151,1538.0
2594612,2015-12-11,3709,681,142,140,1539.0
2581769,2015-12-11,39,79,125,133,1156.0
2600624,2015-12-11,273,1162,163,165,2039.0
2594618,2015-12-12,3368,16795,151,155,1542.0
2581767,2015-12-12,86,3,123,134,1159.0
2604133,2015-12-12,410,46,99,106,703.0
2600629,2015-12-12,1082,1158,160,179,2044.0
2581764,2015-12-12,15,18,119,130,1162.0
2600631,2015-12-12,1095,595,172,162,2043.0
2578057,2015-12-12,989,985,73,89,236.0
2600630,2015-12-12,995,415,168,174,2041.0
2581768,2015-12-12,533,42,120,128,1160.0
2604126,2015-12-12,252,1025,101,97,701.0
2594617,2015-12-12,940,714,152,141,1541.0
2594615,2015-12-12,368,2448,138,149,1543.0
2594616,2015-12-12,472,150,144,153,1544.0
2604131,2015-12-12,458,8970,100,112,702.0
2581770,2015-12-12,105,44,127,122,1157.0
2594614,2015-12-12,131,897,148,139,1540.0
2578061,2015-12-12,289,1010,77,90,233.0
2578069,2015-12-12,1123,29,79,72,231.0
2581762,2015-12-12,27,4795,117,126,1161.0
2600625,2015-12-12,1421,417,177,170,2040.0
2578059,2015-12-12,281,2288,88,84,232.0
2578066,2015-12-12,379,512,81,85,235.0
2578063,2015-12-12,873,180,78,74,234.0
2600628,2015-12-12,969,855,166,169,2042.0
2581765,2015-12-12,82,41,131,118,1158.0
2578074,2015-12-13,148,762,82,86,239.0
2604125,2015-12-13,749,4102,108,103,706.0
2581763,2015-12-13,16,24,129,132,1164.0
2581766,2015-12-13,167,33,121,124,1163.0
2604129,2015-12-13,5,276,111,94,704.0
2578060,2015-12-13,31,984,87,76,238.0
2600626,2015-12-13,583,1041,161,178,2048.0
2604124,2015-12-13,862,800,109,107,705.0
2604127,2015-12-13,506,430,98,110,708.0
2594613,2015-12-13,1533,1049,156,146,1546.0
2594619,2015-12-13,13,621,143,147,1547.0
2604130,2015-12-13,6195,12,105,95,707.0
2578062,2015-12-13,405,11,71,83,237.0
2600633,2015-12-13,1420,40,167,176,2047.0
2594620,2015-12-13,367,1084,145,137,1545.0
2600632,2015-12-13,162,618,171,175,2045.0
2594611,2015-12-13,1050,418,154,150,1548.0
2600627,2015-12-13,244,3558,164,173,2046.0
2578065,2015-12-14,1003,631,75,80,240.0
2604128,2015-12-14,398,1038,96,102,709.0
2581777,2015-12-18,33,533,124,120,1165.0
2600640,2015-12-18,417,969,170,166,2049.0
2594624,2015-12-19,897,1533,139,156,1552.0
2581781,2015-12-19,24,86,132,123,1168.0
2581785,2015-12-19,4795,15,126,119,1166.0
2581779,2015-12-19,41,167,118,121,1167.0
2581782,2015-12-19,3,16,134,129,1169.0
2600638,2015-12-19,1158,995,179,168,2053.0
2600636,2015-12-19,1095,162,172,171,2055.0
2578082,2015-12-19,180,148,74,82,242.0
2578073,2015-12-19,984,989,76,73,241.0
2594627,2015-12-19,714,472,141,144,1550.0
2600643,2015-12-19,415,1082,174,160,2054.0
2578068,2015-12-19,29,1003,72,75,245.0
2578078,2015-12-19,985,1123,89,79,246.0
2578070,2015-12-19,631,289,80,77,244.0
2581780,2015-12-19,79,82,133,131,1171.0
2594623,2015-12-19,1049,3709,146,142,1549.0
2600635,2015-12-19,855,273,169,163,2052.0
2578072,2015-12-19,512,873,85,78,243.0
2600642,2015-12-19,1162,583,165,161,2050.0
2581783,2015-12-19,42,27,128,117,1170.0
2604135,2015-12-19,1025,749,97,108,710.0
2594626,2015-12-19,150,368,153,138,1551.0
2600641,2015-12-19,595,1421,162,177,2051.0
2578079,2015-12-19,762,405,86,71,247.0
2600637,2015-12-20,40,244,176,164,2058.0
2604137,2015-12-20,430,862,110,109,712.0
2604139,2015-12-20,276,6574,94,104,714.0
2594630,2015-12-20,1084,13,137,143,1557.0
2581784,2015-12-20,44,39,122,125,1172.0
2604142,2015-12-20,1038,458,102,100,716.0
2604140,2015-12-20,46,398,106,96,719.0
2594628,2015-12-20,16795,940,155,152,1555.0
2594621,2015-12-20,418,367,150,145,1553.0
2604134,2015-12-20,800,6195,107,105,713.0
2604138,2015-12-20,8970,5,112,111,718.0
2604141,2015-12-20,12,252,95,101,715.0
2581778,2015-12-20,18,105,130,127,1173.0
2594629,2015-12-20,621,3368,147,151,1556.0
2600639,2015-12-20,3558,1041,173,178,2057.0
2594622,2015-12-20,681,1050,140,154,1554.0
2604143,2015-12-20,416,410,113,99,717.0
2578071,2015-12-20,2288,379,84,81,249.0
2604136,2015-12-20,4102,506,103,98,711.0
2600634,2015-12-20,618,1420,175,167,2056.0
2578076,2015-12-20,1010,31,90,87,248.0
2578064,2015-12-21,11,281,83,88,250.0
2578090,2015-12-26,762,29,86,72,259.0
2578088,2015-12-26,2288,984,84,76,252.0
2578083,2015-12-26,180,11,74,83,260.0
2578081,2015-12-26,405,379,71,81,254.0
2578091,2015-12-26,989,873,73,78,255.0
2578086,2015-12-26,512,985,85,89,251.0
2578077,2015-12-26,31,1003,87,75,257.0
2578075,2015-12-26,281,289,88,77,258.0
2578080,2015-12-26,631,1010,80,90,256.0
2578087,2015-12-26,148,1123,82,79,253.0
2578240,2015-12-28,984,762,76,86,261.0
2578221,2015-12-28,873,2288,78,84,264.0
2578276,2015-12-28,379,180,81,74,268.0
2578219,2015-12-28,1123,405,79,71,263.0
2578275,2015-12-28,1010,148,90,82,262.0
2578227,2015-12-28,29,512,72,85,265.0
2578236,2015-12-28,985,631,89,80,267.0
2578225,2015-12-28,11,989,83,73,266.0
2578230,2015-12-29,1003,281,75,88,269.0
2594634,2015-12-30,1533,2448,156,149,1562.0
2594637,2015-12-30,472,16795,144,155,1566.0
2594631,2015-12-30,418,681,150,140,1558.0
2594639,2015-12-30,3368,1084,151,137,1559.0
2594635,2015-12-30,131,150,148,153,1564.0
2594638,2015-12-30,940,621,152,147,1565.0
2594640,2015-12-30,367,13,145,143,1560.0
2594633,2015-12-30,3709,897,142,139,1563.0
2578224,2015-12-30,289,31,77,87,270.0
2594636,2015-12-30,368,714,138,141,1561.0
2594632,2015-12-31,1050,1049,154,146,1567.0
2578233,2016-01-02,985,2288,89,84,275.0
2578277,2016-01-02,379,31,81,87,271.0
2578220,2016-01-02,1123,180,79,74,276.0
2594649,2016-01-02,1084,940,137,152,1570.0
2578266,2016-01-02,11,762,83,86,273.0
2578228,2016-01-02,984,512,76,85,272.0
2594646,2016-01-02,714,131,141,148,1568.0
2578247,2016-01-02,289,405,77,71,277.0
2594650,2016-01-02,13,3368,143,151,1569.0
2578222,2016-01-02,1003,989,75,73,274.0
2578239,2016-01-02,1010,281,90,88,278.0
2594642,2016-01-03,1049,418,146,150,1576.0
2594641,2016-01-03,367,681,145,140,1571.0
2594647,2016-01-03,16795,368,155,138,1573.0
2594648,2016-01-03,621,472,147,144,1574.0
2578229,2016-01-03,29,148,72,82,280.0
2594643,2016-01-03,897,1050,139,154,1575.0
2594645,2016-01-03,150,1533,153,156,1572.0
2578223,2016-01-03,873,631,78,80,279.0
2594644,2016-01-04,2448,3709,149,142,1577.0
2604146,2016-01-05,252,1038,101,102,720.0
2604152,2016-01-06,6574,8970,104,112,724.0
2604149,2016-01-06,5,1025,111,97,727.0
2604145,2016-01-06,749,46,108,106,728.0
2604151,2016-01-06,458,430,100,110,723.0
2604147,2016-01-06,506,276,98,94,725.0
2604153,2016-01-06,410,800,99,107,721.0
2604148,2016-01-06,398,4102,96,103,726.0
2604150,2016-01-06,6195,416,105,113,729.0
2604144,2016-01-06,862,12,109,95,722.0
2609667,2016-01-08,583,595,161,162,2059.0
2604156,2016-01-09,4102,410,103,99,730.0
2609664,2016-01-09,969,40,166,176,2061.0
2609668,2016-01-09,1421,415,177,174,2062.0
2609660,2016-01-09,1420,1162,167,165,2064.0
2594657,2016-01-09,368,621,138,147,1579.0
2609661,2016-01-09,162,3558,171,173,2065.0
2594652,2016-01-09,418,897,150,139,1581.0
2594660,2016-01-09,3368,367,151,145,1582.0
2609666,2016-01-09,1041,1095,178,172,2060.0
2609669,2016-01-09,273,1158,163,179,2063.0
2604161,2016-01-09,12,5,95,111,732.0
2594656,2016-01-09,131,16795,148,155,1578.0
2604157,2016-01-09,430,398,110,96,731.0
2594654,2016-01-09,3709,150,142,153,1580.0
2604162,2016-01-10,1038,506,102,98,739.0
2594655,2016-01-10,1533,714,156,141,1585.0
2609665,2016-01-10,244,855,164,169,2068.0
2609663,2016-01-10,1082,417,160,170,2067.0
2594653,2016-01-10,1050,2448,154,149,1583.0
2609662,2016-01-10,995,618,168,175,2066.0
2594658,2016-01-10,472,1084,144,137,1586.0
2604155,2016-01-10,1025,862,97,109,735.0
2594651,2016-01-10,681,1049,140,146,1584.0
2604154,2016-01-10,800,252,107,101,734.0
2594659,2016-01-10,940,13,152,143,1587.0
2604158,2016-01-10,8970,6195,112,105,737.0
2604159,2016-01-10,276,458,94,100,738.0
2604160,2016-01-10,46,6574,106,104,733.0
2604163,2016-01-10,416,749,113,108,736.0
2578093,2016-01-12,989,379,73,81,283.0
2578092,2016-01-12,762,985,86,89,281.0
2578089,2016-01-12,405,873,71,78,282.0
2578102,2016-01-13,148,1003,82,75,290.0
2578085,2016-01-13,2288,289,84,77,286.0
2578094,2016-01-13,281,29,88,72,288.0
2578098,2016-01-13,180,1010,74,90,284.0
2578084,2016-01-13,631,984,80,76,287.0
2578099,2016-01-13,512,1123,85,79,285.0
2578104,2016-01-13,31,11,87,83,289.0
2609676,2016-01-15,417,1420,170,167,2069.0
2609672,2016-01-16,1095,273,172,163,2074.0
2578117,2016-01-16,281,873,88,78,292.0
2578106,2016-01-16,631,29,80,72,295.0
2578109,2016-01-16,148,289,82,77,291.0
2594664,2016-01-16,940,3368,152,151,1589.0
2609673,2016-01-16,40,1082,176,160,2075.0
2594668,2016-01-16,1050,150,154,153,1590.0
2594666,2016-01-16,681,897,140,139,1591.0
2604173,2016-01-16,6195,6574,105,104,742.0
2594662,2016-01-16,368,1084,138,137,1588.0
2578096,2016-01-16,989,1123,73,79,296.0
2604166,2016-01-16,416,8970,113,112,741.0
2578101,2016-01-16,762,379,86,81,293.0
2578095,2016-01-16,405,1003,71,75,297.0
2578100,2016-01-16,180,984,74,76,294.0
2604168,2016-01-16,800,46,107,106,740.0
2609675,2016-01-16,3558,1421,173,177,2072.0
2609671,2016-01-16,855,995,169,168,2073.0
2609677,2016-01-16,595,969,162,166,2071.0
2609679,2016-01-16,415,583,174,161,2070.0
2604169,2016-01-17,410,506,99,98,745.0
2604164,2016-01-17,862,749,109,108,747.0
2609674,2016-01-17,1158,162,179,171,2076.0
2578103,2016-01-17,512,11,85,83,299.0
2604165,2016-01-17,5,430,111,110,749.0
2594670,2016-01-17,472,13,144,143,1595.0
2594661,2016-01-17,131,621,148,147,1596.0
2604167,2016-01-17,12,276,95,94,746.0
2604171,2016-01-17,252,458,101,100,743.0
2594663,2016-01-17,1049,367,146,145,1592.0
2578097,2016-01-17,31,985,87,89,298.0
2609670,2016-01-17,618,1041,175,178,2078.0
2594665,2016-01-17,3709,714,142,141,1594.0
2609678,2016-01-17,1162,244,165,164,2077.0
2604172,2016-01-17,4102,1038,103,102,748.0
2594669,2016-01-17,418,2448,150,149,1593.0
2604170,2016-01-17,1025,398,97,96,744.0
2594667,2016-01-18,1533,16795,156,155,1597.0
2578105,2016-01-18,2288,1010,84,90,300.0
2604132,2016-01-20,6574,416,104,113,750.0
2609689,2016-01-22,273,3558,163,173,2079.0
2581788,2016-01-22,41,27,118,117,1174.0
2594679,2016-01-22,2448,681,149,140,1598.0
2609682,2016-01-23,995,40,168,176,2082.0
2594676,2016-01-23,16795,3709,155,142,1601.0
2594677,2016-01-23,714,1050,141,154,1600.0
2578115,2016-01-23,379,281,81,88,308.0
2581787,2016-01-23,18,16,130,129,1180.0
2609687,2016-01-23,583,1420,161,167,2080.0
2578113,2016-01-23,1010,762,90,86,307.0
