playerID,name
1323,Marco Zambelli
1324,Federico Dimarco
1325,Marcel Buchel
1326,Assane Diousse
1327,Matheus Pereira
1328,Stefano Sorrentino
1329,Fabrizio Cacciatore
1330,Alessandro Gamberini
1331,Dario Dainelli
1332,Massimo Gobbi
1333,Lucas Castro
1334,Perparim Hetemaj
1335,Nicola Rigoni
1336,Valter Birsa
1337,Riccardo Meggiorini
1338,Antonio Floro Flores
1339,Mariano Izco
1340,Roberto Inglese
1341,Ivan Radovanovic
1342,Nicolas Spolli
1343,Samuel Bastien
1344,Nicolas Frey
1345,Andrea Seculin
1346,Gennaro Sardo
1347,Sergio Pellissier
1348,Vittorio Parigini
1350,Jonathan de Guzman
1351,Alex Cordaz
1352,Aleandro Rosi
1353,Claiton
1354,Gianmarco Ferrari
1355,Bruno Martella
1356,Lorenzo Crisetig
1357,Aniello Salzano
1358,Leonardo Capezzi
1359,Aleksandar Tonev
1360,Diego Falcinelli
1361,Raffaele Palladino
1362,Simy
1363,Adrian Stoian
1364,Marcus Rohden
1365,Djamel Mesbah
1366,Noe Dussenne
1367,Marco Festa
1368,Nicolo Fazzi
1369,Marcello Trotta
1370,Federico Ceccherini
1371,Mario Sampirisi
1372,Andrea Barberis
1374,Jose Reina
1375,Elseid Hysaj
1376,Kalidou Koulibaly
1377,Nikola Maksimovic
1378,Ivan Strinic
1379,Allan
1380,Amadou Diawara
1381,Marek Hamsik
1382,Jose Callejon
1383,Manolo Gabbiadini
1384,Dries Mertens
1385,Omar El Kaddouri
1386,Piotr Zielinski
1387,Faouzi Ghoulam
1388,Rafael Cabral
1389,Jorginho
1390,Marko Rog
1391,Christian Maggio
1392,Luigi Sepe
1393,Lorenzo Insigne
1394,Lorenzo Tonelli
1395,Vlad Chiriches
1396,Marco Storari
1397,Fabio Pisacane
1398,Bartosz Salamon
1399,Bruno Alves
1400,Nicola Murru
1401,Panagiotis Tachtsidis
1402,Mauricio Isla
1403,Simone Padoin
1404,Davide Di Gennaro
1405,Marco Borriello
1406,Marco Sau
1407,Federico Melchiorri
1408,Marco Capuano
1409,Nicolo Barella
1410,Rafael
1411,Gianni Munari
1412,Daniele Dessena
1413,Roberto Colombo
1414,Niccolo Giannetti
1415,Luca Bittante
1416,Ciprian Tatarusanu
1417,Carlos Salcedo
1418,Gonzalo Rodriguez
1419,Davide Astori
1420,Maximiliano Olivera
1421,Cristian Tello
1422,Borja Valero
1423,Matias Vecino
1424,Federico Bernardeschi
1425,Nikola Kalinic
1426,Josip Ilicic
1427,Kevin Diks
1428,Ianis Hagi
1429,Hrvoje Milic
1430,Milan Badelj
1431,Sebastien De Maio
1432,Luca Lezzerini
1433,Federico Chiesa
1434,Khouma Babacar
1435,Nenad Tomovic
1436,Sebastian Cristoforo
1437,Angelo Da Costa
1438,Vasilis Torosidis
1439,Domenico Maietta
1440,Filip Helander
1441,Adam Masina
1442,Saphir Taider
1443,adam Nagy
1444,Blerim Dzemaili
1445,Simone Verdi
1446,Sergio Floccari
1447,Ladislav Krejci
1448,Erick Pulgar
1449,Federico Di Francesco
1450,Umar Sadiq
1451,Anthony Mounier
1452,Godfred Donsah
1453,Marios Oikonomou
1454,Alex Ferrari
1455,Alfred Gomis
1456,Federico Viviani
1457,Luca Rizzo
1458,Ibrahima Mbaye
1460,Andrea Consigli
1461,Pol Lirola
1462,Paolo Cannavaro
1463,Francesco Acerbi
1464,Federico Peluso
1465,Stefano Sensi
1466,Francesco Magnanelli
1467,Davide Biondini
1468,Gregoire Defrel
1469,Pietro Iemmello
1470,Federico Ricci
1471,Lorenzo Pellegrini
1472,Alessandro Matri
1473,Matteo Politano
1474,Alfred Duncan
1475,Claud Adjapong
1476,Cristian DellOrco
1477,Luca Mazzitelli
1478,Marcello Gazzola
1479,Alberto Pomini
1480,Gianluca Pegolo
1481,Antonino Ragusa
1482,Luca Antei
1483,Etrit Berisha
1484,Rafael Toloi
1485,Andrea Masiello
1486,Mattia Caldara
1487,Andrea Conti
1488,Remo Freuler
1489,Franck Kessie
1490,Boukary Drame
1491,Alejandro Gomez
1492,Jasmin Kurtic
1493,Andrea Petagna
1494,Mauricio Pinilla
1495,Abdoulay Konko
1496,Roberto Gagliardini
1497,Ervin Zukanovic
1498,Bryan Cabezas
1499,Cristian Raimondi
1500,Leonardo Spinazzola
1501,Marco Sportiello
1502,Marco DAlessandro
1503,Giulio Migliaccio
1504,Alberto Grassi
1505,Samir Handanovic
1506,Yuto Nagatomo
1507,Miranda
1508,Jeison Murillo
1509,Davide Santon
1510,Gary Medel
1511,Marcelo Brozovic
1512,Joao Mario
1513,Mauro Icardi
1514,eder
1515,Cristian Ansaldi
1516,Geoffrey Kondogbia
1517,Antonio Candreva
1518,Rodrigo Palacio
1519,Juan Pablo Carrizo
1520,ever Banega
1521,Gabriel
1522,Andrea Ranocchia
1523,Danilo DAmbrosio
1524,Stevan Jovetic
1525,Assane Demoya Gnoukouri
1527,Emanuele Terranova
1528,Andrea Nalini
1529,Davide Vitturini
1530,Andrea Coda
1531,Jean-Christophe Bahebeck
1532,Emiliano Viviano
1533,Dodo
1534,Giancarlo Gonzalez
1535,Accursio Bentivegna
1536,Norbert Balogh
1537,Sasa Lukic
1538,Samuel Gustafson
1539,Diego Perotti
1541,Stefan de Vrij
1542,Stefan Radu
1543,Sergej Milinkovic-Savic
1544,Federico Ravaglia
1545,Emil Krafth
1546,Federico Mattiello
1547,Pablo Armero
1548,Adalberto Penaranda
1549,Senna Miangue
1550,Luca Ceppitelli
1552,Alberto Gilardino
1553,Maurizio Pugliesi
1554,Uros Cosic
1555,Bartlomiej Dragowski
1556,Guglielmo Stendardo
1557,Carlos Carmona
1558,Davide Bassi
1559,Filippo Costa
1560,Leonel Vangioni
1561,Panagiotis Kone
1562,Francesco Lodi
1563,Jordan Lukaku
1564,Ricardo Kishna
1566,Mattia Aramu
1567,Bruno Peres
1568,Felipe Melo
1569,Valerio Verre
1570,Rey Manaj
1571,Robert Muric
1572,Bostjan Cesar
1573,Riccardo Montolivo
1574,Davide Calabria
1575,Timo Letschert
1576,Giorgio Chiellini
1577,Marko Pjaca
1578,Luca Crosta
1579,Daniele Gastaldello
1580,Mattia Destro
1581,Serge Gakpe
1582,Aleksandar Pesic
1583,Arkadiusz Milik
1585,Ewandro
1587,Kwadwo Asamoah
1588,Raul Albiol
1589,Lucas Biglia
1590,Luca Antonelli
1591,Giuseppe Cuomo
1592,Joao Pedro
1594,Hernan Toledo
1595,Bastos
1596,Archimede Morleo
1597,Cristian Molinaro
1599,Norbert Gyomber
1600,Jonathan Biabiany
1601,Riccardo Marchizza
1602,Daniel Pavlovic
1603,Simone Missiroli
1604,Artur Ionita
1605,Diego Farias
1607,Franco Signorelli
1608,Salvador Ichazo
1609,Antonio Mirante
1610,Nicolo Cherubin
1611,Franco Brienza
1612,Domenico Berardi
1617,Roberto Insigne
1618,Diego Lopez
1621,Marcos Alonso
1622,Matias Fernandez
1623,Lamin Jallow
1624,Fabio Depaoli
1625,Walter Bressan
1626,Nunzio Di Roberto
1627,Eddy Gnahore
1628,Pietro De Giorgio
1630,Giovanni Marchese
1631,Luca Zanimacchia
1632,Francesco Renzetti
1633,Issa Cissokho
1634,Alessandro Deiola
1635,Thomas Vermaelen
1639,Sebastiano Luperto
1641,Andrea Bertolacci
1642,Simone Zaza
1643,Luca Marrone
1644,Giuseppe Rossi
1645,Marko Pajac
1646,David Ivan
1651,Tom Heaton
1652,Matthew Lowton
1653,Michael Keane
1654,Ben Mee
1655,Stephen Ward
1656,George Boyd
1657,Steven Defour
1658,Dean Marney
1659,Scott Arfield
1660,Andre Gray
1661,Sam Vokes
1662,Aiden ONeill
1663,Johann Berg Gudmundsson
1664,Lukas Jutkiewicz
1665,James Tarkowski
1667,Paul Robinson
1668,Michael Kightly
1669,Marko Grujic
1670,Steve Mandanda
1671,Ezekiel Fryers
1672,Jonathan Calleri
1673,Edimilson Fernandes
1674,Sofiane Feghouli
1675,Ashley Fletcher
1676,David Luiz
1677,Nathaniel Chalobah
1678,Michy Batshuayi
1679,Dominic Solanke
1680,Luis Hernandez
1681,Ahmed Musa
1682,Islam Slimani
1683,Ryan Fraser
1684,David Marshall
1685,Ahmed Elmohamady
1686,Curtis Davies
1687,Harry Maguire
1688,Andrew Robertson
1689,Jake Livermore
1690,Sam Clucas
1691,Robert Snodgrass
1692,Shaun Maloney
1693,David Meyler
1694,Adama Diomande
1695,Tom Huddlestone
1696,Markus Henriksen
1697,Eldin Jakupovic
1698,Abel Hernandez
1699,Shkodran Mustafi
1700,Lucas Perez
1701,Borja Baston
1702,Mike van der Hoorn
1703,Gokhan Tore
1704,alvaro Arbeloa
1705,Victor Valdes
1706,Antonio Barragan
1707,Ben Gibson
1708,George Friend
1709,Cristhian Stuani
1710,Marten de Roon
1711,Adam Forshaw
1712,Stewart Downing
1713,Viktor Fischer
1714,Jordan Rhodes
1715,alvaro Negredo
1716,Bernardo
1717,Adam Clayton
1718,Daniel Ayala
1719,Javier Manquillo
1720,Didier Ndong
1722,Juan Zuniga
1723,Roberto Pereyra
1724,Isaac Success
1725,Christian Kabasele
1726,Abdoulaye Doucoure
1727,Alfie Mawson
1728,Fernando Llorente
1729,Georges-Kevin Nkoudou
1730,Vincent Janssen
1731,Claudio Bravo
1732,Nolito
1733,Sam McQueen
1734,Sofiane Boufal
1735,Jack Stephens
1736,Oliver McBurnie
1737,Matt Phillips
1738,Hal Robson-Kanu
1739,Eric Bailly
1740,Paul Pogba
1741,Zlatan Ibrahimovic
1742,Lee Grant
1743,Bruno Martins Indi
1744,Michael Dawson
1745,Josh Tymon
1746,Jeff Hendrick
1747,Kevin Long
1748,Lys Mousset
1749,Rob Holding
1750,Ainsley Maitland-Niles
1752,Fabio
1753,David Nugent
1754,Joel Asoro
1755,Jake Hesketh
1757,Nsue
1759,Ben Hamer
1760,Arthur Masuaku
1761,Lloyd Isgrove
1762,Ovie Ejaria
1763,Stefano Okaka
1764,Ramadan Sobhi
1765,Jonathan Benteke
1771,Reece Burke
1776,Jarrod Bowen
1777,Julien Ngoy
1778,Freddie Ladapo
1782,Albert Adomah
1784,Jeremy Pied
1785,Nampalys Mendy
1786,Bartosz Kapustka
1787,David Jones
1788,Fredrik Ulvestad
1789,Lewis Cook
1790,Chuba Akpom
1791,Trent Alexander-Arnold
1792,Mario Rui
1793,Alessandro Piu
1795,Michele Camporese
1797,Lorenzo Ariaudo
1800,Kamil Glik
1801,Pontus Jansson
1802,Alexander Farnerud
1804,alvaro Morata
1805,Rubinho
1806,Alberto Brignoli
1807,Modibo Diakite
1808,Nenad Krsticic
1809,Joaquin Correa
1810,Roberto Soriano
1811,Andres Ponce
1812,Alejandro Rodriguez
1813,Mattia Cassani
1815,Alex
1816,Philippe Mexes
1817,Mario Balotelli
1818,Stefan Simic
1819,Kevin-Prince Boateng
1821,Christian Abbiati
1822,Antonio Rudiger
1823,Lucas Digne
1824,Maicon
1825,Morgan De Sanctis
1826,Nicola Sansone
1827,Alessandro Longhi
1828,Alex Telles
1829,Fabio Della Giovanna
1830,Ionut Radu
1831,Bright Gyamfi
1835,Enzo Maresca
1836,Franco Vazquez
1837,Aleksandar Trajkovski
1838,Achraf Lazaar
1839,Fabrizio Alastra
1840,Aljaz Struna
1841,Pierluigi Gollini
1842,Eros Pisano
1843,Matteo Bianchetti
1844,Urby Emanuelson
1845,Pawel Wszolek
1846,Luca Siligardi
1847,Giampaolo Pazzini
1848,Luca Checchin
1849,Romulo
1850,Dominik Furman
1851,Juanito Gomez
1852,Ante Rebic
1853,Vangelis Moras
1854,Ferdinando Coppola
1855,Michelangelo Albertazzi
1857,David Lopez
1858,Massimo Zappino
1859,Matteo Ciofani
1860,Leonardo Blanchard
1861,Adriano Russo
1862,Roberto Crivello
1863,Oliver Kragl
1864,Mirko Gori
1865,Alessandro Frara
1866,Paolo Sammarco
1867,Federico Dionisi
1868,Daniel Ciofani
1869,Robert Gucher
1870,Massimiliano Carlini
1871,Danilo Soddimo
1872,Raman Chibsah
1873,Nicola Leali
1874,Samuele Longo
1875,Vasiliy Pryima
1876,Milan Bisevac
1877,Ogenyi Onazi
1878,Miroslav Klose
1879,Stefano Mauri
1880,Mauricio
1881,Guido Guerrieri
1882,Edson Braafheid
1883,Ravel Morrison
1884,Facundo Roncaglia
1885,Tino Costa
1887,Ivan Piris
1888,Antonio Di Natale
1889,Giovanni Pasquale
1890,Maurizio Domizzi
1891,Guilherme
1892,Alex Meret
1894,Simone Colombi
1895,Cristian Zaccardo
1896,Riccardo Gagliolo
1897,Emanuele Suagher
1898,Stefano Sabelli
1899,Lorenzo Pasciuti
1900,Raffaele Bianco
1901,Raphael Martinho
1902,Marco Crimi
1903,Kevin Lasagna
1904,Filippo Porcari
1905,Antonio Di Gaudio
1906,Matteo Fedele
1907,Jerry Mbakogu
1908,Vid Belec
1909,Fabio Daprela
1911,Giampiero Pinzi
1912,Paul-Jose MPoku
1913,Matteo Brighi
1914,Aaron Mattia Tabacchi
1915,Kevin Constant
1917,Robert Acquafresca
1920,Gabriel Silva
1924,Diego Capel
1926,Boris Radunovic
1927,Berat Gjimshiti
1928,Gaetano Monachello
1932,Sanjin Prcic
1933,Danilo Avelar
1934,Gaston Silva
1935,Marko Livaja
1936,Niklas Moisander
1937,Fernando
1938,Carlos Carbonero
1939,Antonio Cassano
1940,Lazaros Christodoulopoulos
1941,Mattia Vitale
1942,Martin Caceres
1943,Gervinho
1944,William Vainqueur
1945,Marco Tumminello
1946,Pepin
1948,Nigel de Jong
1949,Fredy Guarin
1950,Martin Montoya
1951,Sime Vrsaljko
1952,Leonardo Fontanesi
1953,Karim Laribi
1954,Samuel Souprayen
1955,Luca Toni
1956,Mohamed Fares
1958,Mattia Zaccagni
1959,Bosko Jankovic
1960,Uros Djurdjevic
1963,Luca Paganini
1964,Davide Bertoncini
1966,Jakub Blaszczykowski
1967,Gilberto
1968,Ricardo Bagadur
1969,Joan Verdu
1971,Simone Romagnoli
1972,Gaetano Letizia
1973,Lorenzo Lollo
1974,Zeljko Brkic
1975,Marquinho
1976,Emanuel Insua
1977,Manuel Iturra
1978,Rodrigo Aguirre
1979,Filippo Falco
1980,Franco Zuculini
1981,Matteo Mancosu
1982,Anders Christiansen
1983,Gianpaolo Bellini
1984,German Denis
1985,Marcelo Estigarribia
1987,Zdravko Kuzmanovic
1989,Francesco Bardi
1990,Jeremy Broh
1993,Luca Vido
1994,Fabrizio Poli
1996,Leandro Greco
1997,Andrea Favilli
1998,Francesco Cassata
2002,Francesco Bolzoni
2003,Antonio La Gumina
2005,Jacopo Dezi
2006,Alessio Cerci
2008,Lorenzo Di Livio
2010,Simone Edera
2011,Seydou Keita
2012,Nicholas Pierini
2014,Jeremy Menez
2018,Amauri
2019,Federico Bonazzoli
2020,Michele Rocca
2021,Salih Ucan
2022,Samir Ujkani
2024,Diogo Figueiras
2025,Matuzalem
2026,Nicolas Castillo
2027,Andrea Lazzari
2028,Ronaldo
2029,Maximiliano Moralez
2030,Henrique
2031,Alessandro Rossi
2034,Rafael Marquez
2037,Simone Palombi
2038,Giuseppe Panico
2040,Paolo Ghiglione
2042,Lubomir Tupta
2043,Kastriot Dermaku
2044,Daniele Verde
2047,Abdelhamid El Kaoutari
2048,Antonio Nocerino
2049,Kamil Wilczek
2052,Simone Pontisso
2053,Martin Erlic
2054,Igor Bubnjic
2055,Wallace Oliveira
2056,Francesco Benussi
2057,Ezequiel Ponce
2058,Filippo Romagna
2061,Beto
2062,Nico Pareja
2063,Timothee Kolodziejczak
2064,Sergio Escudero
2065,Vicente Iborra
2066,Curro
2067,Juan Munoz
2068,Yevhen Konoplyanka
2069,Daniel Carrico
2070,Carlos Fernandez
2071,Diego Gonzalez
2072,Sergio Rico
2073,Coke
2074,Borja Lasso
2075,Andres Fernandez
2076,Miguel Lopes
2077,Jean-Sylvain Babin
2078,Ricardo Costa
2079,Ruben Rochina
2080,Ruben Perez
2081,Isaac Cuenca
2082,Youssef El-Arabi
2083,Rene Krhin
2084,Fran Rico
2085,Lomban
2086,Jesus Fernandez
2087,David Barral
2088,Edgar Mendez
2089,Robert Ibanez
2090,Marc-Andre ter Stegen
2091,Javier Mascherano
2092,Gerard Pique
2093,Jordi Alba
2094,Ivan Rakitic
2095,Sergio Busquets
2096,Andres Iniesta
2097,Lionel Messi
2098,Luis Suarez
2099,Neymar
2100,Rafinha
2101,Jeremy Mathieu
2102,Arda Turan
2103,Aleix Vidal
2104,Sergi Roberto
2105,Jordi Masip
2106,Munir
2107,Pau Lopez
2108,Javi Lopez
2109,Enzo Roco
2110,Ruben Duarte
2111,Victor alvarez
2112,Papakouly Diop
2113,Victor Sanchez
2114,Jose Canas
2115,Hernan Perez
2116,Felipe Caicedo
2117,Marco Asensio
2118,Paco Montanes
2119,Rober Correa
2120,Gerard Moreno
2121,Salva Sevilla
2122,Joan Jordan
2123,Lluis Lopez
2124,Xabi Irureta
2125,Ander Capa
2126,Mauro Dos Santos
2127,Ivan Ramis
2128,David Junca
2129,Josip Radosevic
2130,Dani Garcia
2131,Keko
2132,Jota
2133,Adrian
2134,Saul Berjon
2135,Sergi Enrich
2136,Izet Hajrovic
2137,Aleksandar Pantic
2138,Asier Riesgo
2139,Ion Ansotegi
2140,Borja Ekiza
2141,Antonio Adan
2142,alvaro Cejudo
2143,German Pezzella
2144,Alfred NDiaye
2145,Petros
2146,Xavi Torres
2147,Charly Musonda
2148,Joaquin
2149,Francisco Portillo
2150,Ruben Castro
2151,Francisco Molinero
2152,Varela
2153,Rafael van der Vaart
2154,alvaro Vadillo
2155,Jorge Molina
2156,Dani Gimenez
2157,Yoel
2158,Quini
2159,Tito
2160,Antonio Amaya
2161,Nacho
2162,Roberto Trashorras
2163,Diego Llorente
2164,Pablo Hernandez
2165,Jozabed
2166,Adrian Embarba
2167,Javi Guerra
2168,Bebe
2169,Razvan Rat
2170,Miku
2171,Manucho
2172,Juan Carlos
2173,Joni Montiel
2174,Diego Marino
2175,Ivan Lopez
2176,Carl Medjani
2177,David Navarro
2178,Juanfran
2179,Simao Mate
2180,Verza
2181,Jordi Xumetra
2182,Jefferson Lerma
2183,Ruben Garcia
2184,Casadesus
2185,Deyverson
2186,Morales
2187,Tono
2188,Ruben Martinez
2189,Pedro Lopez
2190,Vicente Guaita
2191,Vigaray
2192,Santiago Vergini
2193,Cala
2194,Damian Suarez
2195,Mehdi Lacen
2196,alvaro Medran
2197,Pedro Leon
2198,Moi Gomez
2199,Pablo Sarabia
2200,alvaro Vazquez
2201,Yoda
2202,Stefan Scepovic
2203,Emiliano Buendia
2205,Juan Rodriguez
2206,alvaro Pereira
2207,Emiliano Velazquez
2208,Ivan Cuellar
2209,Alberto Lora
2210,Jorge Mere
2211,Isma Lopez
2212,Sergio alvarez
2213,Nacho Cases
2214,Carlos Carmona
2215,Alen Halilovic
2216,Jony
2217,Antonio Sanabria
2218,Guerrero
2219,alex Menendez
2220,Rachid
2221,Igor Lichnovsky
2222,Pablo Perez
2223,Carlos Castro
2224,Alberto Garcia
2225,Geronimo Rulli
2226,Zaldua
2227,Mikel Gonzalez
2228,Aritz Elustondo
2229,Yuri
2230,David Zurutuza
2231,Markel Bergara
2232,Asier Illarramendi
2233,Xabi Prieto
2234,Mikel Oyarzabal
2235,Bruma
2236,Diego Reyes
2237,Hector
2238,Jon Bautista
2239,Alberto De la Bella
2240,Esteban Granero
2241,Oier
2242,Ruben Pardo
2243,Keylor Navas
2244,Danilo
2245,Raphael Varane
2246,Sergio Ramos
2247,Nacho
2248,Casemiro
2249,James Rodriguez
2250,Luka Modric
2251,Gareth Bale
2252,Borja Mayoral
2253,Lucas Vazquez
2254,Mateo Kovacic
2255,Isco
2256,Jese
2257,Marcelo
2258,Pepe
2259,Kiko Casilla
2260,Daniel Carvajal
2261,Jan Oblak
2262,Juanfran
2263,Stefan Savic
2264,Diego Godin
2265,Filipe Luis
2266,Saul niguez
2267,Augusto Fernandez
2268,Gabi
2269,Koke
2270,Antoine Griezmann
2271,Fernando Torres
2272,Yannick Carrasco
2273,Tiago
2274,Luciano Vietto
2275,angel Correa
2276,Lucas Hernandez
2277,Moya
2278,Gimenez
2279,Sergio alvarez
2280,Jonny
2281,Hugo Mallo
2282,Sergi Gomez
2283,Planas
2284,Daniel Wass
2285,Fabian Orellana
2286,Pablo Hernandez
2287,John Guidetti
2288,Theo Bongonda
2289,Nemanja Radoja
2290,Iago Aspas
2291,Pape Cheikh
2292,Dejan Drazic
2293,Ruben Blanco
2294,Sene
2295,Mariano Barbosa
2296,Mario
2297,Daniele Bonera
2298,Victor Ruiz
2299,Antonio Rukavina
2300,Samu Garcia
2301,Manu Trigueros
2302,Bruno
2303,Samu Castillejo
2304,Leo Baptistao
2305,Adrian
2306,Cedric Bakambu
2307,Jonathan dos Santos
2308,Denis Suarez
2309,Nahuel
2310,Alphonse Areola
2311,Roberto Soldado
2312,Manu
2313,Laure
2314,Sidnei
2315,Alejandro Arribas
2316,Juanfran
2317,alex Bergantinos
2318,Fede Cartabia
2319,Faycal Fajr
2320,Pedro Mosquera
2321,Jonas Gutierrez
2322,Cani
2323,Oriol Riera
2324,Stipe Pletikosa
2325,Manuel Pablo
2326,Rober
2327,Jonathan Rodriguez
2328,Thomas Partey
2329,Jesus Gamez
2330,Guillermo Ochoa
2331,Roberto Rosales
2332,Weligton
2333,Raul Albentosa
2334,Miguel Torres
2335,Pablo Fornals
2336,Ignacio Camacho
2337,Recio
2338,Ricardo Horta
2339,Charles
2340,Duje Cop
2341,Roque Santa Cruz
2342,Gonzalo Castro
2343,Juanpi
2344,Christian Atsu
2345,Duda
2346,Aaron
2347,Federico Ricca
2348,Carlos Kameni
2349,Ikechukwu Uche
2350,Cifuentes
2351,Raul Lizoain
2352,David Garcia
2353,Pedro Bigas
2354,Mauricio Lemos
2355,Dani Castellano
2356,Roque Mesa
2357,Nabil El Zhar
2358,Jonathan Viera
2359,Tana
2360,Momo
2361,Willian Jose
2362,Mubarak Wakaso
2363,Vicente Gomez
2364,David Simon
2365,Sergio Araujo
2366,Javier Garrido
2367,Javi Varas
2368,Montoro
2369,Toni Kroos
2370,Karim Benzema
2371,Cristiano Ronaldo
2372,Ruben Yanez
2373,Diego Alves
2374,Aymen Abdennour
2375,Guilherme Siqueira
2376,Enzo Perez
2377,Javi Fuego
2378,Daniel Parejo
2379,Joao Cancelo
2380,Paco Alcacer
2381,Rodrigo
2382,Pablo Piatti
2383,Andre Gomes
2384,Santi Mina
2385,Mat Ryan
2386,Ruben Vezo
2387,Danilo
2388,Zouhair Feddal
2389,Mauricio Cuero
2390,Victor Camarasa
2391,Jose Mari
2392,Gorka Iraizoz
2393,Eneko Boveda
2394,Etxeita
2395,San Jose
2396,Balenziaga
2397,Benat
2398,Iturraspe
2399,Inaki Williams
2400,Raul Garcia
2401,Muniain
2402,Borja Viguera
2403,inigo Lekue
2404,Elustondo
2405,Markel Susaeta
2406,Mikel Rico
2407,Iago Herrerin
2408,Gurpegi
2409,Eraso
2410,Aduriz
2411,David Carmona
2412,Adil Rami
2413,Steven NZonzi
2414,Grzegorz Krychowiak
2415,David Soria
2416,Carlos Vela
2417,Igor Zubeldia
2418,alvaro Odriozola
2419,Cabral
2420,Salva Ruiz
2421,Doria
2422,Javi Marquez
2423,Matias Kranevitter
2424,oliver Torres
2425,Piti
2426,Chechu Dorado
2427,Claveria
2428,Juan Carlos Valeron
2429,Hernan
2430,alvaro Gonzalez
2431,Abraham
2432,Burgui
2433,Mamadou Sylla
2434,Michael Ciani
2435,oscar Duarte
2436,Antonio Luna
2437,Gonzalo Escalante
2438,Egor Filipenko
2439,Arthur Boka
2440,Mariano
2441,Reyes
2442,Kevin Gameiro
2443,Michael Krohn-Dehli
2444,Bruno
2445,Heiko Westermann
2446,Dani Ceballos
2447,Fabian
2448,Juan Vargas
2449,Pedro Lopez
2450,Wanderson
2451,Miguel angel
2452,De Marcos
2453,Marc Bartra
2454,Adriano
2455,Ognjen Vranjes
2456,Omar Mascarell
2457,Roberto Canella
2459,alex Barrera
2460,Sergio Asenjo
2461,Aythami
2462,angel
2463,Nauzet Aleman
2464,Inigo Barrenetxea
2465,Lillo
2466,Celso Borges
2467,Fernando Navarro
2468,oscar
2469,Matos
2470,Cotan
2471,Victor Rodriguez
2472,Bernard Mensah
2474,Aderlan Santos
2475,Jaume
2476,Sito
2477,Tropi
2478,Carlos Soler
2479,Toni Lato
2480,Jonathas
2481,Foued Kadir
2482,Tomas Pina
2483,Adrian Marin
2484,Inigo Martinez
2485,Ander Gayoso
2486,Alberto Lopo
2487,Ze Castro
2488,Raul Baena
2489,Aras Özbiliz
2491,Ibai Gomez
2492,Sergi Samper
2494,Denis Cheryshev
2495,Mateo Musacchio
2496,Rodri
2497,Dani Ndi
2498,Aymeric Laporte
2499,Sabin
2500,Luisinho
2502,Claudio Beauvue
2503,German Lux
2504,Douglas
2505,Jose Gaya
2506,Alende
2507,Capilla
2508,Leandro Damiao
2509,Dimitri Foulquier
2510,Benoit Tremoulinas
2511,Vitolo
2512,Carlos Martinez
2514,Roberto Lago
2515,Nili Perdomo
2516,angel Trujillo
2517,Martin Odegaard
2518,Marcos Llorente
2519,Tejero
2521,Alfonso
2522,Henok Goitom
2525,Juankar
2527,Nacho Monsalve
2528,Ivi
2529,Borja Fernandez
2530,Didier Digard
2531,Wilfried Zahibo
2532,Amath Diedhiou
2534,Andres Prieto
2535,Imanol Agirretxe
2537,Sandro Ramirez
2538,Zakaria Bakkali
2539,Jaume Costa
2540,Fernando Tissone
2541,Imanol Corral
2542,Nabil Ghilas
2543,Borja Iglesias
2544,David Goldar
2545,Fuentes
2546,Juan Dominguez
2547,Theo Hernandez
2548,Jackson Martinez
2549,Gael Kakuta
2550,Nikos Karampelas
2552,Juan Emmanuel Culio
2553,Nestor
2554,Thievy
2555,Remiro
2556,Marcos Angeleri
2558,Lass
2559,Guitian
2560,Cristiano Piccini
2562,Eddy
2563,Diego Mainz
2564,Uche
2565,Levy Madinda
2566,Roger
2567,Luismi
2569,Fran Villalba
2570,Nacho Gil
2571,Sergio Canales
2572,Alexis
2573,angel Lafita
2574,Miguelon
2575,Patrick Ebert
2576,Zhang Chengdong
2577,Kike Sola
2578,Javi Ontiveros
2579,Nicolas Lopez
2581,Asdrubal
2582,Jordi Figueras
2583,Miguel Cardoso
2584,Raillo
2585,Juan Muniz
2586,Anaitz Arbilla
2587,Fabri
2588,Antolin Alcaraz
2589,Rafa Mir
2590,Haris Medunjanin
2591,Mikel Arruabarrena
2593,Bojan Jokic
2594,Sergio Akieme
2595,Adnane Tighadouini
2597,Dani Calvo
2599,Hugo Fraile
2600,Fontas
2601,Tono
2602,Luis Farina
2603,Marco Andreolli
2604,Vincenzo Rennella
2605,Mendi
2606,Fabio Espinho
2608,Hachim Mastour
2609,Gerard Gumbau
2611,Philipp Lienhart
2612,Noblejas
2613,Aketxe
2617,David Cobeno
2618,Ian Gonzalez
2619,Stole Dimitrievski
2620,Jon Errasti
2621,Sergi Darder
2622,Javi Castellano
2623,Milan Ivana
2624,Djibril Sow
2625,Paul Seguin
2626,Leandro Putaro
2627,Jannes Horn
2628,Mitchell Langerak
2629,Matthias Zimmermann
2630,Artem Kravets
2631,Karim Onisiwo
2632,Elkin Soto
2633,Julian Schieber
2634,David Yelldell
2636,Dario Lezcano
2637,Younes Belhanda
2638,Alessandro Schopf
2639,Alexander Nubel
2640,Erik Durm
2641,Jon Gorenc Stankovic
2642,Nuri Sahin
2643,Mergim Mavraj
2644,Filip Mladenovic
2645,Marcel Hartel
2646,Özkan Yildirim
2647,Laszlo Kleinheisler
2648,Änis Ben-Hatira
2649,Sonny Kittel
2650,Serdar Tasci
2651,Fynn Arkenberg
